Smp_031880-Smp_198920	EmuJ_000318750-EmuJ_000319000	HmN_000795100-HmN_003050390
Smp_032000-Smp_343320	EmuJ_000113100-EmuJ_000113000	HmN_000302000-HmN_000302100
Smp_033700-Smp_033710	EmuJ_000098600-EmuJ_000098400	HmN_000797100-HmN_000797000
Smp_033770-Smp_140400	EmuJ_000198200-EmuJ_000198300	HmN_000869500-HmN_000869600
Smp_034530-Smp_140830	EmuJ_000211050-EmuJ_000211000	HmN_000808300-HmN_000808200
Smp_034860-Smp_034870	EmuJ_000240200-EmuJ_000240100	HmN_000166400-HmN_000166300
Smp_035010-Smp_035020	EmuJ_000117800-EmuJ_000117700	HmN_000024200-HmN_000024300
Smp_035040-Smp_141150	EmuJ_000324800-EmuJ_000324900	HmN_002183500-HmN_000538500
Smp_035280-Smp_035300	EmuJ_000253400-EmuJ_000253300	HmN_000375100-HmN_000375200
Smp_035480-Smp_141270	EmuJ_000417800-EmuJ_000417900	HmN_000259400-HmN_000259500
Smp_036390-Smp_036400	EmuJ_000086000-EmuJ_000085900	HmN_002023000-HmN_002022900
Smp_038420-Smp_038430	EmuJ_000463900-EmuJ_000463800	HmN_000392100-HmN_000392200
Smp_038440-Smp_245420	EmuJ_000645300-EmuJ_000645200	HmN_000380900-HmN_000381000
Smp_038630-Smp_340730	EmuJ_000773900-EmuJ_000774000	HmN_000041100-HmN_000040900
Smp_040460-Smp_241860	EmuJ_001051000-EmuJ_001051300	HmN_000578600-HmN_000578500
Smp_041830-Smp_144930	EmuJ_000881800-EmuJ_000881700	HmN_000542100-HmN_000542200
Smp_042740-Smp_145310	EmuJ_000868800-EmuJ_000868900	HmN_000410300-HmN_000410400
Smp_043970-Smp_303950	EmuJ_000631900-EmuJ_000631800	HmN_000047800-HmN_003040800
Smp_044280-Smp_343910	EmuJ_000801600-EmuJ_000801700	HmN_000106200-HmN_000106300
Smp_044400-Smp_146100	EmuJ_000301400-EmuJ_000301200	HmN_000341000-HmN_000341100
Smp_045300-Smp_146570	EmuJ_000767400-EmuJ_000767800	HmN_000402200-HmN_000402020
Smp_045300-Smp_328350	EmuJ_000767400-EmuJ_000767700	HmN_000402200-HmN_000402040
Smp_046090-Smp_146900	EmuJ_000683800-EmuJ_000683700	HmN_000633300-HmN_000633400
Smp_046120-Smp_146910	EmuJ_000706700-EmuJ_000706800	HmN_000096000-HmN_000095900
Smp_046740-Smp_147240	EmuJ_000870200-EmuJ_000869950	HmN_000514900-HmN_000515000
Smp_047110-Smp_340800	EmuJ_000511750-EmuJ_000511600	HmN_000586000-HmN_000586100
Smp_047550-Smp_211100	EmuJ_001188100-EmuJ_001188000	HmN_002272600-HmN_000065800
Smp_048420-Smp_048430	EmuJ_000222100-EmuJ_000222300	HmN_003029000-HmN_000673800
Smp_048520-Smp_148120	EmuJ_000132300-EmuJ_000132400	HmN_000620800-HmN_000620700
Smp_048760-Smp_148230	EmuJ_000844900-EmuJ_000844800	HmN_000817900-HmN_000817800
Smp_048990-Smp_049000	EmuJ_001197000-EmuJ_001197200	HmN_000195400-HmN_000195500
Smp_049380-Smp_049390	EmuJ_000233300-EmuJ_000233100	HmN_000207900-HmN_000208100
Smp_049760-Smp_347500	EmuJ_000758400-EmuJ_000758300	HmN_000649400-HmN_000649500
Smp_050130-Smp_148980	EmuJ_000874200-EmuJ_000874300	HmN_000482300-HmN_000482400
Smp_050470-Smp_149160	EmuJ_001180500-EmuJ_001180400	HmN_000746200-HmN_000746300
Smp_050730-Smp_050740	EmuJ_001198850-EmuJ_001198800	HmN_003003890-HmN_003003900
Smp_052060-Smp_334130	EmuJ_001199000-EmuJ_001198900	HmN_000196400-HmN_000196300
Smp_052230-Smp_150150	EmuJ_000302900-EmuJ_000302400	HmN_000340300-HmN_000340400
Smp_052280-Smp_052290	EmuJ_000770800-EmuJ_000770900	HmN_002131100-HmN_002131200
Smp_052390-Smp_150220	EmuJ_001056000-EmuJ_001055900	HmN_000673500-HmN_000673400
Smp_053030-Smp_053040	EmuJ_000096100-EmuJ_000096000	HmN_000641700-HmN_000641800
Smp_053030-Smp_150560	EmuJ_000096100-EmuJ_000095900	HmN_000641700-HmN_003001500
Smp_053040-Smp_150560	EmuJ_000096000-EmuJ_000095900	HmN_000641800-HmN_003001500
Smp_053120-Smp_053130	EmuJ_000877800-EmuJ_000877900	HmN_003005330-HmN_000516000
Smp_054810-Smp_054820	EmuJ_000117500-EmuJ_000117400	HmN_000722100-HmN_000722200
Smp_055990-Smp_152060	EmuJ_001056900-EmuJ_001056800	HmN_000931100-HmN_000931200
Smp_056200-Smp_152230	EmuJ_000537000-EmuJ_000537050	HmN_000088600-HmN_000088500
Smp_056370-Smp_152350	EmuJ_000637700-EmuJ_000637800	HmN_000349100-HmN_000349000
Smp_056500-Smp_152430	EmuJ_001150600-EmuJ_001150700	HmN_000825000-HmN_000824800
Smp_058410-Smp_153610	EmuJ_000461200-EmuJ_000461100	HmN_003023450-HmN_000660900
Smp_058620-Smp_153710	EmuJ_000482500-EmuJ_000482600	HmN_000271800-HmN_000271700
Smp_058980-Smp_058990	EmuJ_000850900-EmuJ_000850800	HmN_000479800-HmN_000479900
Smp_059540-Smp_316110	EmuJ_000163100-EmuJ_000163000	HmN_000129500-HmN_000129700
Smp_060420-Smp_337080	EmuJ_001151400-EmuJ_001151200	HmN_000640800-HmN_000641000
Smp_060900-Smp_154850	EmuJ_000797200-EmuJ_000797600	HmN_003008500-HmN_000431000
Smp_061200-Smp_061210	EmuJ_000458500-EmuJ_000458600	HmN_000395800-HmN_000395900
Smp_061680-Smp_211150	EmuJ_000959000-EmuJ_000959300	HmN_000187900-HmN_000187800
Smp_063250-Smp_063260	EmuJ_000727400-EmuJ_000727500	HmN_000463000-HmN_000463100
Smp_064520-Smp_341010	EmuJ_001124000-EmuJ_001123900	HmN_000286400-HmN_000286500
Smp_065150-Smp_157320	EmuJ_000755900-EmuJ_000755800	HmN_000878500-HmN_000878600
Smp_065210-Smp_157340	EmuJ_000785000-EmuJ_000785100	HmN_000469800-HmN_000469900
Smp_066760-Smp_244580	EmuJ_000485800-EmuJ_000485700	HmN_000608600-HmN_003024000
Smp_066820-Smp_158320	EmuJ_000241500-EmuJ_000241300	HmN_000167900-HmN_000167600
Smp_066890-Smp_306910	EmuJ_000782400-EmuJ_000782500	HmN_000468800-HmN_000468700
Smp_066960-Smp_158380	EmuJ_001191900-EmuJ_001192100	HmN_000070900-HmN_000070800
Smp_068220-Smp_322970	EmuJ_000451950-EmuJ_000452000	HmN_000560200-HmN_000560100
Smp_069160-Smp_334200	EmuJ_001194300-EmuJ_001194200	HmN_000070200-HmN_000070100
Smp_069870-Smp_069880	EmuJ_001138100-EmuJ_001138200	HmN_000569800-HmN_000569700
Smp_070170-Smp_070200	EmuJ_000899100-EmuJ_000899300	HmN_000568500-HmN_000568600
Smp_070780-Smp_160600	EmuJ_000984800-EmuJ_000984900	HmN_000122000-HmN_000121900
Smp_070860-Smp_337220	EmuJ_000893100-EmuJ_000893200	HmN_000026700-HmN_003004250
Smp_070860-Smp_341800	EmuJ_000893100-EmuJ_000893000	HmN_000026700-HmN_000026600
Smp_071830-Smp_333810	EmuJ_000846500-EmuJ_000846400	HmN_002025600-HmN_002025500
Smp_071950-Smp_071960	EmuJ_000775000-EmuJ_000775100	HmN_000043200-HmN_003013170
Smp_072350-Smp_072360	EmuJ_000123300-EmuJ_000123400	HmN_000405600-HmN_000405700
Smp_073270-Smp_161850	EmuJ_000119200-EmuJ_000119300	HmN_000798200-HmN_000798300
Smp_076650-Smp_168760	EmuJ_001014000-EmuJ_001014100	HmN_000358400-HmN_000358300
Smp_076740-Smp_246920	EmuJ_000955400-EmuJ_000955500	HmN_000383600-HmN_000383500
Smp_077020-Smp_163620	EmuJ_000519100-EmuJ_000519000	HmN_000057800-HmN_000057700
Smp_077670-Smp_164050	EmuJ_000926200-EmuJ_002218800	HmN_000206400-HmN_000206500
Smp_077980-Smp_164210	EmuJ_000412100-EmuJ_000412200	HmN_000583100-HmN_003038440
Smp_078520-Smp_164500	EmuJ_000452900-EmuJ_000452800	HmN_000884400-HmN_000884500
Smp_079700-Smp_345580	EmuJ_000130400-EmuJ_000130600	HmN_000307200-HmN_000307100
Smp_080130-Smp_165330	EmuJ_000894500-EmuJ_000894700	HmN_000027700-HmN_000027900
Smp_080520-Smp_080530	EmuJ_000604600-EmuJ_000604700	HmN_000009200-HmN_000009300
Smp_080520-Smp_165540	EmuJ_000604600-EmuJ_000604500	HmN_000009200-HmN_000009100
Smp_082660-Smp_166960	EmuJ_000876900-EmuJ_000877000	HmN_000459500-HmN_000459400
Smp_082860-Smp_311200	EmuJ_000394100-EmuJ_000394200	HmN_000637600-HmN_000637700
Smp_083080-Smp_167200	EmuJ_000241900-EmuJ_000242000	HmN_000168200-HmN_000168300
Smp_084060-Smp_244200	EmuJ_000076500-EmuJ_000076600	HmN_000223400-HmN_000223200
Smp_084610-Smp_084620	EmuJ_001033500-EmuJ_001033600	HmN_000163700-HmN_000163800
Smp_085680-Smp_085690	EmuJ_000928050-EmuJ_000927900	HmN_000768000-HmN_000767900
Smp_086330-Smp_332870	EmuJ_000653900-EmuJ_000653700	HmN_002036900-HmN_003039660
Smp_086710-Smp_330830	EmuJ_001118500-EmuJ_001118600	HmN_000290600-HmN_000290700
Smp_086960-Smp_169430	EmuJ_000833900-EmuJ_000833800	HmN_003005160-HmN_001008100
Smp_087760-Smp_336800	EmuJ_000382200-EmuJ_000382100	HmN_000803700-HmN_000804000
Smp_087920-Smp_087930	EmuJ_000928200-EmuJ_000928300	HmN_000518200-HmN_000518100
Smp_088920-Smp_247390	EmuJ_001068600-EmuJ_001068700	HmN_000907400-HmN_000907500
Smp_089930-Smp_242140	EmuJ_000875600-EmuJ_000875800	HmN_000515400-HmN_000515500
Smp_092380-Smp_213480	EmuJ_000752600-EmuJ_000752400	HmN_000719900-HmN_000719800
Smp_093220-Smp_093230	EmuJ_000151300-EmuJ_000151250	HmN_000888100-HmN_000888200
Smp_093450-Smp_141570	EmuJ_000885700-EmuJ_000885600	HmN_000821100-HmN_000821000
Smp_095680-Smp_174630	EmuJ_000747300-EmuJ_000747400	HmN_000826900-HmN_000826800
Smp_097020-Smp_180790	EmuJ_000867700-EmuJ_000867500	HmN_000409300-HmN_000409200
Smp_097280-Smp_175580	EmuJ_000211400-EmuJ_000211500	HmN_002175000-HmN_002175100
Smp_098650-Smp_176370	EmuJ_000428800-EmuJ_000428900	HmN_000612400-HmN_000612600
Smp_103090-Smp_103100	EmuJ_000452300-EmuJ_000452400	HmN_000559600-HmN_000885200
Smp_104500-Smp_180520	EmuJ_001082000-EmuJ_001082600	HmN_000268100-HmN_000267300
Smp_105860-Smp_246550	EmuJ_000728000-EmuJ_000728100	HmN_000463400-HmN_000463500
Smp_113630-Smp_329600	EmuJ_000799600-EmuJ_000799700	HmN_000104500-HmN_000104600
Smp_113740-Smp_143390	EmuJ_001129900-EmuJ_001130000	HmN_003002840-HmN_003002830
Smp_123410-Smp_341950	EmuJ_000805100-EmuJ_000805200	HmN_000109500-HmN_000109600
Smp_123510-Smp_123520	EmuJ_001011100-EmuJ_001011250	HmN_000076800-HmN_000076900
Smp_123610-Smp_123620	EmuJ_000725500-EmuJ_000725600	HmN_002002800-HmN_000774800
Smp_124100-Smp_342010	EmuJ_000533450-EmuJ_000533400	HmN_000667000-HmN_000666900
Smp_124920-Smp_342080	EmuJ_000245100-EmuJ_000245200	HmN_000172100-HmN_000172200
Smp_124940-Smp_342100	EmuJ_000190000-EmuJ_000189900	HmN_002202200-HmN_002202300
Smp_125520-Smp_310550	EmuJ_000910600-EmuJ_000910400	HmN_000711600-HmN_000711500
Smp_125900-Smp_196300	EmuJ_001088200-EmuJ_001088000	HmN_000021600-HmN_000021500
Smp_126800-Smp_342260	EmuJ_000760000-EmuJ_000759900	HmN_000648100-HmN_000648200
Smp_126920-Smp_197880	EmuJ_000744500-EmuJ_000744400	HmN_002125900-HmN_000639500
Smp_127190-Smp_328180	EmuJ_000811700-EmuJ_000811800	HmN_002137400-HmN_000277300
Smp_127490-Smp_210670	EmuJ_001047300-EmuJ_001047200	HmN_000376600-HmN_000376700
Smp_127770-Smp_332270	EmuJ_000262100-EmuJ_000262700	HmN_000317400-HmN_000317800
Smp_128160-Smp_128170	EmuJ_001165300-EmuJ_001165400	HmN_000231000-HmN_000231100
Smp_130680-Smp_130690	EmuJ_000604200-EmuJ_000603900	HmN_003043630-HmN_000008700
Smp_130690-Smp_342510	EmuJ_000603900-EmuJ_000603600	HmN_000008700-HmN_000008500
Smp_131650-Smp_337230	EmuJ_000831300-EmuJ_000831500	HmN_003005280-HmN_002138900
Smp_133580-Smp_133590	EmuJ_000799200-EmuJ_000799100	HmN_000103700-HmN_000103600
Smp_134390-Smp_245300	EmuJ_000616600-EmuJ_000616500	HmN_000792100-HmN_000792000
Smp_135270-Smp_314220	EmuJ_000470400-EmuJ_000470500	HmN_000353800-HmN_000353700
Smp_135570-Smp_334210	EmuJ_000764100-EmuJ_000764000	HmN_000457200-HmN_000456800
Smp_136520-Smp_136530	EmuJ_000495100-EmuJ_000495000	HmN_000437000-HmN_000436900
Smp_136570-Smp_345880	EmuJ_000511100-EmuJ_000510300	HmN_000586700-HmN_000587200
Smp_137970-Smp_343190	EmuJ_000991800-EmuJ_000991900	HmN_000320800-HmN_000320700
Smp_138140-Smp_138150	EmuJ_000996900-EmuJ_000997000	HmN_000385600-HmN_003036860
Smp_140420-Smp_337580	EmuJ_000228400-EmuJ_000228500	HmN_000211300-HmN_000211500
Smp_140550-Smp_213180	EmuJ_001097150-EmuJ_001097200	HmN_000438300-HmN_000438400
Smp_140990-Smp_304980	EmuJ_000802200-EmuJ_000802100	HmN_000106700-HmN_000106800
Smp_142640-Smp_343540	EmuJ_000736050-EmuJ_000736000	HmN_000219900-HmN_000220000
Smp_142930-Smp_142940	EmuJ_000446900-EmuJ_000447000	HmN_002159800-HmN_002159900
Smp_143560-Smp_213100	EmuJ_000874800-EmuJ_000874500	HmN_000482800-HmN_000482600
Smp_143770-Smp_143780	EmuJ_000074400-EmuJ_000074300	HmN_000225000-HmN_000225100
Smp_145180-Smp_343790	EmuJ_000885100-EmuJ_000885000	HmN_000820300-HmN_000820200
Smp_145190-Smp_145210	EmuJ_000854700-EmuJ_000007700	HmN_000544900-HmN_000545300
Smp_146080-Smp_208000	EmuJ_000832600-EmuJ_000832500	HmN_003005200-HmN_003005210
Smp_146150-Smp_146160	EmuJ_000073700-EmuJ_000074000	HmN_000274200-HmN_000274100
Smp_146570-Smp_328350	EmuJ_000767800-EmuJ_000767700	HmN_000402020-HmN_000402040
Smp_147290-Smp_245670	EmuJ_001174500-EmuJ_001174400	HmN_002020000-HmN_002254100
Smp_147560-Smp_333920	EmuJ_000805700-EmuJ_000805900	HmN_000039100-HmN_000038800
Smp_148760-Smp_148770	EmuJ_001185200-EmuJ_001185300	HmN_000063200-HmN_000063300
Smp_151410-Smp_332550	EmuJ_000211200-EmuJ_000211300	HmN_000808500-HmN_000808600
Smp_152370-Smp_152380	EmuJ_000605500-EmuJ_000605600	HmN_000010300-HmN_000010400
Smp_154620-Smp_154640	EmuJ_000113250-EmuJ_000113200	HmN_000301800-HmN_000301900
Smp_155000-Smp_266840	EmuJ_000450400-EmuJ_000450500	HmN_000758500-HmN_000758600
Smp_155040-Smp_155050	EmuJ_000061100-EmuJ_000061400	HmN_003014740-HmN_002010000
Smp_156410-Smp_305560	EmuJ_000844200-EmuJ_000844300	HmN_000817300-HmN_000817400
Smp_156540-Smp_333880	EmuJ_000907500-EmuJ_000907400	HmN_002147900-HmN_002148000
Smp_157620-Smp_157640	EmuJ_001060900-EmuJ_001061000	HmN_000380000-HmN_000419200
Smp_159560-Smp_159570	EmuJ_000215900-EmuJ_000215800	HmN_000801500-HmN_002175900
Smp_163080-Smp_163090	EmuJ_001008900-EmuJ_001009000	HmN_003036080-HmN_000161000
Smp_164210-Smp_168930	EmuJ_000412200-EmuJ_000412250	HmN_003038440-HmN_000583200
Smp_165490-Smp_334460	EmuJ_001106500-EmuJ_001106400	HmN_000524000-HmN_000524100
Smp_165830-Smp_165840	EmuJ_000424500-EmuJ_000424400	HmN_000445700-HmN_000445800
Smp_166420-Smp_166430	EmuJ_000389300-EmuJ_000389400	HmN_000735600-HmN_000735500
Smp_168160-Smp_213150	EmuJ_001045300-EmuJ_001045350	HmN_000689100-HmN_000689000
Smp_169430-Smp_169440	EmuJ_000833800-EmuJ_000834100	HmN_001008100-HmN_003005170
Smp_170010-Smp_331490	EmuJ_001158100-EmuJ_001158200	HmN_002229400-HmN_002229700
Smp_170340-Smp_170350	EmuJ_000139900-EmuJ_000139800	HmN_000248100-HmN_000248300
Smp_171140-Smp_341500	EmuJ_000815200-EmuJ_000815100	HmN_000690900-HmN_000691000
Smp_171150-Smp_301160	EmuJ_000795200-EmuJ_000795100	HmN_000433000-HmN_000433100
Smp_171170-Smp_171180	EmuJ_000789600-EmuJ_000789550	HmN_000780350-HmN_000780250
Smp_172090-Smp_344140	EmuJ_000874100-EmuJ_000874050	HmN_000563000-HmN_000562920
Smp_172150-Smp_172160	EmuJ_001036300-EmuJ_001036400	HmN_000801000-HmN_002124000
Smp_173120-Smp_173140	EmuJ_000466200-EmuJ_000466300	HmN_000605100-HmN_000605000
Smp_173250-Smp_346190	EmuJ_000525800-EmuJ_000525920	HmN_002210600-HmN_002210800
Smp_174450-Smp_199100	EmuJ_000896600-EmuJ_000896400	HmN_000029700-HmN_000029600
Smp_179590-Smp_328230	EmuJ_000678400-EmuJ_000678000	HmN_000412700-HmN_000412900
Smp_180360-Smp_180370	EmuJ_001033300-EmuJ_001033400	HmN_000163500-HmN_000163600
Smp_180380-Smp_180390	EmuJ_000505000-EmuJ_000505100	HmN_002280500-HmN_003023560
Smp_180470-Smp_180480	EmuJ_000131500-EmuJ_000131600	HmN_000621200-HmN_000621100
Smp_180890-Smp_180900	EmuJ_000794700-EmuJ_000794600	HmN_000433500-HmN_000433600
Smp_208000-Smp_208010	EmuJ_000832500-EmuJ_000832400	HmN_003005210-HmN_003005220
Smp_208080-Smp_267310	EmuJ_000976800-EmuJ_000976900	HmN_000369500-HmN_000369600
Smp_210280-Smp_347570	EmuJ_000827900-EmuJ_000827800	HmN_002052000-HmN_000938000
Smp_210380-Smp_210390	EmuJ_000126920-EmuJ_000126930	HmN_000549200-HmN_000549100
Smp_210520-Smp_210530	EmuJ_000433000-EmuJ_000433100	HmN_002007700-HmN_002007800
Smp_210720-Smp_213030	EmuJ_000975400-EmuJ_000975500	HmN_000484600-HmN_000484500
Smp_210960-Smp_210970	EmuJ_000591800-EmuJ_000591900	HmN_002196700-HmN_000241400
Smp_211030-Smp_211040	EmuJ_000879100-EmuJ_000879300	HmN_000517000-HmN_000517100
Smp_211120-Smp_347360	EmuJ_000197400-EmuJ_000197300	HmN_000868900-HmN_000868800
Smp_211140-Smp_341150	EmuJ_000978400-EmuJ_000978300	HmN_000741400-HmN_000741300
Smp_211190-Smp_211200	EmuJ_000375600-EmuJ_000375700	HmN_000368300-HmN_000368400
Smp_212740-Smp_337220	EmuJ_000893400-EmuJ_000893200	HmN_000026900-HmN_003004250
Smp_212860-Smp_212870	EmuJ_000546200-EmuJ_000546300	HmN_000880600-HmN_000880500
Smp_212960-Smp_242360	EmuJ_000759200-EmuJ_000759300	HmN_003006440-HmN_000648640
Smp_213040-Smp_213050	EmuJ_000982600-EmuJ_000982500	HmN_000783500-HmN_000783600
Smp_213080-Smp_342350	EmuJ_000871200-EmuJ_000871100	HmN_000778400-HmN_000778300
Smp_213100-Smp_213110	EmuJ_000874500-EmuJ_000874400	HmN_000482600-HmN_000482500
Smp_213340-Smp_213350	EmuJ_000779000-EmuJ_000779100	HmN_000033100-HmN_000033000
Smp_213390-Smp_213400	EmuJ_001044600-EmuJ_001044900	HmN_000397200-HmN_000397100
Smp_213410-Smp_213420	EmuJ_000952800-EmuJ_000952900	HmN_003037840-HmN_003037850
Smp_214020-Smp_214030	EmuJ_001158600-EmuJ_001158400	HmN_000765400-HmN_002201900
Smp_214120-Smp_214130	EmuJ_000632510-EmuJ_000632520	HmN_000047400-HmN_003040820
Smp_243140-Smp_243630	EmuJ_000979300-EmuJ_000979200	HmN_000671300-HmN_000671200
Smp_243300-Smp_347400	EmuJ_000921600-EmuJ_000921700	HmN_000157200-HmN_003000830
Smp_243900-Smp_306980	EmuJ_000688600-EmuJ_000688700	HmN_000635800-HmN_003017960
Smp_246050-Smp_333970	EmuJ_000841300-EmuJ_000841500	HmN_000422700-HmN_000422800
Smp_247560-Smp_344430	EmuJ_000973300-EmuJ_000973200	HmN_000120800-HmN_000120700
Smp_309970-Smp_347020	EmuJ_000393100-EmuJ_000393200	HmN_000734000-HmN_000733900
Smp_312760-Smp_340730	EmuJ_000774050-EmuJ_000774000	HmN_002132600-HmN_000040900
Smp_313450-Smp_347560	EmuJ_000832900-EmuJ_000833000	HmN_000954500-HmN_000954300
Smp_315560-Smp_334750	EmuJ_000043000-EmuJ_000043100	HmN_000575200-HmN_000575300
Smp_319100-Smp_319110	EmuJ_000221800-EmuJ_000221700	HmN_000674200-HmN_000674300
Smp_331870-Smp_336660	EmuJ_000940000-EmuJ_000939900	HmN_000844700-HmN_000844600
Smp_333700-Smp_347750	EmuJ_000953800-EmuJ_000953600	HmN_000617500-HmN_000617600
Smp_337220-Smp_341800	EmuJ_000893200-EmuJ_000893000	HmN_003004250-HmN_000026600
Smp_341110-Smp_341120	EmuJ_000843900-EmuJ_000844000	HmN_000817000-HmN_000817100
