Smp_013460	HmN_000356300	45.509	45.7831
Smp_013470	HmN_000217500	80.4598	80.1527
Smp_013520	HmN_000973300	31.528	35.4348
Smp_013690	HmN_000929400	39.4366	35.6688
Smp_013860	HmN_000105300	50.1437	48.2044
Smp_013930	HmN_000928600	25.266	27.6968
Smp_014010	HmN_000030000	37.2385	38.9497
Smp_014020	HmN_000105400	45.9064	45.6395
Smp_014170	HmN_000429200	33.8867	38.1319
Smp_014400	HmN_000399300	27.9137	29.2609
Smp_014620	HmN_000481000	31.7935	39.2617
Smp_014650	HmN_000545700	65.1852	65.1852
Smp_014660	HmN_000151100	56.5854	58
Smp_014670	HmN_000983000	53.3019	53.4279
Smp_014680	HmN_000778500	27.4354	29.4243
Smp_014780	HmN_003004080	43.9294	44.2222
Smp_015090	HmN_000317600	54.741	51.756
Smp_015220	HmN_000560600	21.229	23.1355
Smp_015440	HmN_000114600	11.1979	12.7596
Smp_015690	HmN_000532900	18.3007	16.7665
Smp_015710	HmN_000347900	57.4561	57.9646
Smp_015720	HmN_000413200	67.9293	68.1013
Smp_015730	HmN_000085300	42.5	43.1472
Smp_015820	HmN_000848900	28.4542	36.1739
Smp_015840	HmN_000083600	62.8529	60.4286
Smp_015850	HmN_000101900	57.6208	46.6867
Smp_015860	HmN_000101600	26.4286	27.4074
Smp_015880	HmN_000705600	26.7361	27.8481
Smp_015900	HmN_000683100	27.5862	26.0163
Smp_015980	HmN_000752500	44.9438	39.604
Smp_016050	HmN_000929700	22.752	24.4152
Smp_016090	HmN_000262400	22.1207	27.283
Smp_016130	HmN_000929800	54.6512	58.75
Smp_016180	HmN_002208800	22.4771	40.0701
Smp_016200	HmN_002209000	59.1549	59.1549
Smp_016340	HmN_000033800	42.6396	36.0515
Smp_016380	HmN_000568300	30.3478	35.5759
Smp_016410	HmN_000669000	14.766	16.2758
Smp_016550	HmN_000544100	32.0215	34.0952
Smp_016640	HmN_000691500	26.7635	30.1402
Smp_016900	HmN_000574250	18.75	4.80549
Smp_016920	HmN_000131800	25.3086	37.788
Smp_016990	HmN_000603200	38.0952	43.4783
Smp_017010	HmN_000632600	17.8677	17.8854
Smp_017070	HmN_000729400	90.6329	85.0356
Smp_017230	HmN_000062900	54.661	54.0881
Smp_017280	HmN_000812300	51.634	52.6667
Smp_017290	HmN_000711400	27.8027	35.0282
Smp_017360	HmN_003005490	75.5963	33.2795
Smp_017610	HmN_000582500	22.0302	27.1277
Smp_017640	HmN_000089800	30.0493	30.1235
Smp_017650	HmN_000089700	29.9652	29.4521
Smp_017660	HmN_000582000	59.2	63.5193
Smp_017710	HmN_003042040	33.9921	35.6108
Smp_017730	HmN_000011100	16.6766	17.7778
Smp_017750	HmN_000283200	33.3333	33.8766
Smp_017880	HmN_000011600	26.8293	29.2553
Smp_017890	HmN_000144600	61.3518	64.9541
Smp_018020	HmN_000084800	49.3976	41.8367
Smp_018030	HmN_000084900	47.449	49.7326
Smp_018160	HmN_000445100	35.1254	39.6761
Smp_018170	HmN_000820000	16.6362	22.1951
Smp_018210	HmN_000678100	51.3514	43.5115
Smp_018220	HmN_000678000	22.2445	22.8395
Smp_018240	HmN_000846600	82.939	83.0424
Smp_018250	HmN_000221600	66.8122	62.1951
Smp_018260	HmN_000214600	77.1388	76.8156
Smp_018280	HmN_003034410	23.6188	14.578
Smp_018400	HmN_000834400	50.1961	34.5946
Smp_018430	HmN_000579000	29.1005	40.4412
Smp_018460	HmN_000755600	43.8898	53.9112
Smp_018500	HmN_000526900	45	40.9091
Smp_018530	HmN_000162000	45.7143	44.8598
Smp_018580	HmN_000684400	26.0656	31.1155
Smp_018610	HmN_000759200	37.8571	40.1515
Smp_018620	HmN_000050300	40.8054	39.4293
Smp_018640	HmN_000684800	27.6644	26.1242
Smp_018710	HmN_000687600	66.5753	34.9138
Smp_018760	HmN_000540400	40.1615	43.0736
Smp_018790	HmN_000579500	30.186	34.2532
Smp_018940	HmN_000385300	34.375	35.4839
Smp_018950	HmN_000840300	25.8446	21.3092
Smp_018980	HmN_000631300	12.8242	22.3899
Smp_018990	HmN_000631200	57.5269	56.9149
Smp_019010	HmN_000685100	51.0345	50.9642
Smp_019040	HmN_000833400	19.4196	20.1622
Smp_019050	HmN_000527300	42.2018	40.708
Smp_019060	HmN_000116700	50	44
Smp_019130	HmN_003050440	43.2127	44.6262
Smp_019170	HmN_003026900	32.1538	32.794
Smp_019190	HmN_000169500	53.3333	55.7864
Smp_019260	HmN_002033600	24.878	21.8415
Smp_019380	HmN_000789300	25.8824	26.8293
Smp_019440	HmN_000247300	62.6168	62.037
Smp_019630	HmN_000047000	44.9883	44.1648
Smp_019640	HmN_000550100	54.8077	54.8077
Smp_019680	HmN_000550900	33	34.7368
Smp_019690	HmN_000633900	28.9827	26.1246
Smp_019730	HmN_000381300	26.3158	38.4615
Smp_019750	HmN_000095300	50.5682	50.5682
Smp_019760	HmN_000381400	49.3522	40.7588
Smp_019820	HmN_000381500	23.3898	20.0581
Smp_019840	HmN_000655400	53.3808	53.1915
Smp_019880	HmN_000372500	59.4017	59.9138
Smp_019890	HmN_000693400	78.1457	80.8219
Smp_019900	HmN_000692500	28.3203	23.9274
Smp_019920	HmN_000698900	31.1828	29.4416
Smp_019980	HmN_000303000	46.5	44.7115
Smp_019990	HmN_000298300	81.5287	73.9884
Smp_020040	HmN_002072800	49.7368	50.266
Smp_020050	HmN_000798600	68.9888	67.1772
Smp_020060	HmN_000406600	29.2424	30.3937
Smp_020090	HmN_000017200	53.6524	56.2005
Smp_020120	HmN_000016700	53.4722	57.037
Smp_020200	HmN_000405100	48.7485	46.267
Smp_020220	HmN_000535500	54.2857	54.2857
Smp_020270	HmN_003026620	57.7963	63.0743
Smp_020300	HmN_000723000	34.8774	40.0835
Smp_020370	HmN_003031380	21.1823	15.7509
Smp_020400	HmN_000798500	33.3333	37.8378
Smp_020450	HmN_003028970	28.8066	29.5983
Smp_020550	HmN_000743000	32.7801	37.3965
Smp_020760	HmN_000624600	36.8421	35.9813
Smp_020770	HmN_000233500	55.2239	27.4074
Smp_020800	HmN_000290200	28.2799	41.9913
Smp_021040	HmN_000278500	36.1345	40.1869
Smp_021080	HmN_003004770	57.3883	57.5862
Smp_021100	HmN_000064600	9.63696	13.165
Smp_021140	HmN_000817200	70.5	73.822
Smp_021160	HmN_002129500	53.5649	65.2561
Smp_021220	HmN_000197200	27.2152	27.7419
Smp_021290	HmN_000068500	26.4822	32.6034
Smp_021300	HmN_000591500	27.0148	24.7659
Smp_021330	HmN_000638500	49.4215	54.3636
Smp_021340	HmN_000508800	45.3333	42.1053
Smp_021600	HmN_000444800	46.6077	48.318
Smp_021730	HmN_000003200	30.137	30.137
Smp_021750	HmN_000423300	35.4597	36.5571
Smp_021760	HmN_003005460	41.8994	56.391
Smp_021790	HmN_002005000	35.7143	30.6748
Smp_021800	HmN_000517400	56.1497	52.7638
Smp_021830	HmN_000156900	34.4173	33.7766
Smp_021910	HmN_000670000	53.9033	53.1136
Smp_021920	HmN_000458200	71.8245	72.0742
Smp_022020	HmN_000736800	18.8862	19.7719
Smp_022090	HmN_003050660	84.2767	84.2767
Smp_022110	HmN_000005800	35.1899	32.8605
Smp_022130	HmN_000671700	47.3333	50.7143
Smp_022140	HmN_000855000	50.2128	49.8943
Smp_022320	HmN_002087100	55.8233	57.9167
Smp_022340	HmN_000477600	40.1869	48.4962
Smp_022400	HmN_002192900	65.3211	72.5051
Smp_022430	HmN_000252800	58.4071	55
Smp_022570	HmN_000239900	31.4655	32.3009
Smp_022640	HmN_003040570	57.8431	44.8669
Smp_022700	HmN_000251800	28.8372	38.2716
Smp_022740	HmN_000012900	22.5962	23.5
Smp_022810	HmN_000454300	66.6667	69.5652
Smp_022850	HmN_000454000	30.2789	20.1058
Smp_022990	HmN_000175700	33.2143	33.2143
Smp_023150	HmN_000456600	72.1854	71.4754
Smp_023230	HmN_000821700	42.0495	40.4762
Smp_023250	HmN_003003910	42.9806	29.9248
Smp_023270	HmN_000852100	28.9524	29.8625
Smp_023360	HmN_000161600	59.8344	53.5185
Smp_023470	HmN_000220700	36.6197	40.3548
Smp_023550	HmN_000161700	50.2528	46.7105
Smp_023620	HmN_000383300	25.4412	25.5162
Smp_023660	HmN_000616800	43.1818	15.0794
Smp_023700	HmN_000357100	28.3333	30.7229
Smp_024000	HmN_000846100	31.6239	34.1238
Smp_024120	HmN_000224900	46.9231	45.5224
Smp_024150	HmN_000514800	30.6584	27.3897
Smp_024240	HmN_000115200	30.4348	33.871
Smp_024360	HmN_000605300	60.4167	56.546
Smp_024380	HmN_000678700	50	47.4453
Smp_024390	HmN_000390300	38.6243	38.0208
Smp_024580	HmN_002219200	40.821	40.2247
Smp_024590	HmN_000557600	38.5135	55.3398
Smp_024660	HmN_000718800	25.0133	28.7201
Smp_024800	HmN_000224200	33.3333	39.4595
Smp_024820	HmN_002020200	54.5024	50.885
Smp_024850	HmN_000205000	64.2487	71.6763
Smp_024880	HmN_000765900	55.3763	46.1883
Smp_024970	HmN_000131000	28.1709	33.5987
Smp_025010	HmN_000330900	80.6452	60.5536
Smp_025100	HmN_000845900	67.5749	68.8889
Smp_025130	HmN_000566300	60.6061	55.8659
Smp_025150	HmN_000074900	32.1127	41.9118
Smp_025260	HmN_000660100	34.632	34.7072
Smp_025340	HmN_000095200	57.764	56.3636
Smp_025360	HmN_000609700	29.5364	26.3593
Smp_025370	HmN_002046300	27.5	18.3333
Smp_025550	HmN_000610500	36.5563	36.8984
Smp_025560	HmN_000633700	45.6456	49.3507
Smp_025570	HmN_000730200	13.9818	24.8649
Smp_025620	HmN_003028220	26.4448	29.4347
Smp_025670	HmN_000207800	26.7327	21.9512
Smp_025740	HmN_000309500	34.8214	41.4894
Smp_025860	HmN_000173300	29.3578	36.7816
Smp_026030	HmN_000338800	35.2828	40.484
Smp_026090	HmN_000681600	49.5392	58.4239
Smp_026160	HmN_002008500	50	49.3113
Smp_026190	HmN_000000800	35.3414	42.5121
Smp_026250	HmN_000357400	19.8113	18.6005
Smp_026270	HmN_000160600	16.0221	19.437
Smp_026300	HmN_002122600	37.3684	39.011
Smp_026390	HmN_000939300	46.888	52.0737
Smp_026420	HmN_000819000	67.5532	67.9144
Smp_026510	HmN_003024280	47.8899	46.5241
Smp_026540	HmN_000790800	30.6793	36.4267
Smp_026560	HmN_000790500	95.9732	95.9732
Smp_026630	HmN_000725500	61.6667	66.4671
Smp_026770	HmN_000202800	62.3116	60.4878
Smp_026910	HmN_000386000	23.053	23.7942
Smp_026920	HmN_002121300	27.2331	43.8596
Smp_027010	HmN_000014800	47.3558	47.0167
Smp_027040	HmN_000579200	20.8469	24.9027
Smp_027080	HmN_000267800	56.7797	58.0087
Smp_027210	HmN_000778700	45.9596	44.6078
Smp_027220	HmN_000387100	39.4872	42.3077
Smp_027250	HmN_002004900	32.5581	25.4545
Smp_027300	HmN_002145300	29.8635	38.2932
Smp_027340	HmN_000107300	31.068	32.9897
Smp_027370	HmN_000107500	53.7634	37.037
Smp_027390	HmN_000041500	28.8203	29.1433
Smp_027400	HmN_000591200	64.7123	67.8043
Smp_027450	HmN_000752700	21.47	21.3873
Smp_027480	HmN_002128000	53.9326	53.9326
Smp_027550	HmN_000827000	25.0633	25.4826
Smp_027850	HmN_000463900	20.5426	19.2377
Smp_027880	HmN_000620600	56.8	55.9055
Smp_027970	HmN_003028240	72.5683	72.2524
Smp_027990	HmN_000208700	10.893	21.8504
Smp_028030	HmN_000212200	36.6837	37.8718
Smp_028050	HmN_000532800	14.2431	15.6943
Smp_028060	HmN_000676000	26.1905	26.8293
Smp_028070	HmN_000304900	35.6044	38.5256
Smp_028080	HmN_000427800	52.7559	53.0693
Smp_028120	HmN_000373500	57.6881	54.2008
Smp_028130	HmN_003028100	58.3618	59.1696
Smp_028140	HmN_000300100	23.7724	29.3269
Smp_028200	HmN_000251600	21.8785	18.6616
Smp_028210	HmN_003041300	42.3963	44.2308
Smp_028330	HmN_000047100	65.3846	58.6207
Smp_028340	HmN_000101200	32.4638	39.576
Smp_028360	HmN_000008000	52.5253	51.358
Smp_028410	HmN_002164300	54.1667	35.7798
Smp_028430	HmN_000139600	32.3529	20.7547
Smp_028440	HmN_000225400	76.8519	77.2093
Smp_028500	HmN_003023200	43.9189	13.2114
Smp_028650	HmN_000744300	29.0323	26.1694
Smp_028670	HmN_000876700	43.9689	42.0074
Smp_028730	HmN_000289200	68.6813	68.8705
Smp_028930	HmN_003050550	30.2239	47.929
Smp_028980	HmN_000076300	54.0984	61.6822
Smp_028990	HmN_000215300	71.1656	79.4521
Smp_029040	HmN_000485700	31.4685	33.9623
Smp_029060	HmN_000355800	35.3147	45.2915
Smp_029070	HmN_000706700	16.2194	21.0926
Smp_029160	HmN_000465700	21.2903	21.682
Smp_029240	HmN_002003400	72.9805	66.6667
Smp_029360	HmN_002108800	43.133	43.6957
Smp_029370	HmN_002273900	28.9308	40.3509
Smp_029390	HmN_000630100	85.5967	84.7251
Smp_029670	HmN_000072200	27.9167	27.2358
Smp_029700	HmN_000421200	42.3592	48.1707
Smp_029750	HmN_000265900	35.2113	34.2466
Smp_029800	HmN_000270100	39.6797	47.548
Smp_029820	HmN_000219600	50	47.8992
Smp_029890	HmN_000889900	75	75.3659
Smp_029900	HmN_000320300	71.9512	72.3926
Smp_029990	HmN_000081300	22.4594	26.9744
Smp_030000	HmN_000215900	57.935	59.0643
Smp_030020	HmN_000484900	18.4564	24.5536
Smp_030030	HmN_000484800	52.1739	53.4653
Smp_030220	HmN_000629100	42.8082	43.1034
Smp_030250	HmN_003033670	41.4179	49.115
Smp_030280	HmN_000464000	35.4701	27.9461
Smp_030290	HmN_000889700	58.7413	53.1646
Smp_030330	HmN_000220800	42.8571	43.3962
Smp_030400	HmN_002198200	61.4256	65.5481
Smp_030500	HmN_000614000	62.6781	60.9418
Smp_030690	HmN_000834800	53.7383	54.7619
Smp_030710	HmN_000161200	80.7818	82.1192
Smp_030760	HmN_000430300	31.1278	32.7532
Smp_030780	HmN_000765500	31.8182	34.0541
Smp_030830	HmN_000503100	25.9259	23.7288
Smp_030860	HmN_000254700	18.6155	21.3519
Smp_030910	HmN_000682800	42.3077	41.5094
Smp_030920	HmN_000128200	33.871	35.5932
Smp_030930	HmN_000294600	55.4479	53.63
Smp_031010	HmN_000498800	51.8359	45.6274
Smp_031040	HmN_000348500	38.6174	39.8034
Smp_031050	HmN_000240100	13.0246	20.1794
Smp_031070	HmN_003039650	18.9262	23.3831
Smp_031220	HmN_002232800	34.6154	36.3636
Smp_031300	HmN_000987200	31.875	30.1775
Smp_031360	HmN_000249900	39.388	43.5115
Smp_031590	HmN_000421600	48.3517	53.6585
Smp_031690	HmN_000316100	28.401	27.0455
Smp_031710	HmN_000124600	39.7129	39.8082
Smp_031720	HmN_000470800	73.0769	69.5122
Smp_031730	HmN_000473400	53.0055	63.3987
Smp_031770	HmN_000471300	36.1396	54.1538
Smp_031880	HmN_000795100	26.4605	26.3699
Smp_031920	HmN_000911200	62.2857	65.4655
Smp_031950	HmN_000404000	22.6852	40.1639
Smp_031990	HmN_000209600	45	47.6471
Smp_032000	HmN_000302000	41.9525	41.2987
Smp_032060	HmN_000926500	86.9919	86.9919
Smp_032150	HmN_000165100	34.1014	33.4842
